poe	San Juan Atzingo Popoloca	sanj1285
maa	San Jerónimo Tecóatl Mazatec	sanj1286
msc	Sankaran Maninka	sank1253
pps	San Luís Temalacayuca Popoloca	sanl1248
huv	San Mateo del Mar Huave	sanm1287
qvs	San Martín Quechua	sanm1289
xtp	San Miguel Piedras Mixtec	sanm1294
mig	San Miguel El Grande Mixtec	sanm1295
trq	San Martín Itunyoso Triqui	sanm1298
pls	San Marcos Tlalcoyalco Popoloca	sanm1301
scf	San Miguel Creole French	sanm1305
azg	San Pedro Amuzgos Amuzgo	sanp1260
zpf	San Pedro Quiatoni Zapotec	sanp1261
san	Sanskrit	sans1269
ssi	Sansi	sans1271
kwy	San Salvador Kongo	sans1272
sca	Sansu	sans1276
sat	Santali	sant1410
hvv	Santa María Del Mar Huave	sant1422
nhz	Santa María La Alta Nahuatl	sant1423
cok	Santa Teresa Cora	sant1424
qus	Santiago del Estero Quichua	sant1432
qxt	Santa Ana de Tusi Pasco Quechua	sant1433
mza	Santa María Zacatepec Mixtec	sant1436
mdv	Santa Lucía Monteverde Mixtec	sant1439
zpn	Santa Inés Yatzechi Zapotec	sant1447
ztn	Santa Catarina Albarradas Zapotec	sant1448
zas	Santo Domingo Albarradas Zapotec	sant1450
zpi	Santa María Quiegolani Zapotec	sant1451
zpr	Santiago Xanica Zapotec	sant1452
pca	Santa Inés Ahuatempan Popoloca	sant1454
xsu	Sanumá	sanu1240
zpt	San Vicente Coatlán Zapotec	sanv1242
scq	Sa'och	saoc1239
zkp	São Paulo Kaingáng	saop1235
cri	Sãotomense	saot1239
spr	Saparua	sapa1251
spc	Sapé	sape1238
krn	Sapo	sapo1251
sps	Saposa	sapo1253
spi	Saponi	sapo1254
spu	Sapuan	sapu1248
sbz	Sara Kaba	sara1319
koj	Sara Dunjo	sara1320
kwv	Sara Kaba Náà	sara1321
kwg	Sara Kaba Deme	sara1322
zsa	Sarasira	sara1323
bps	Sarangani Blaan	sara1326
mbs	Sarangani Manobo	sara1327
sre	Sara	sara1329
sar	Saraveca	sara1331
srm	Saramaccan	sara1340
bsd	Sarawak Bisaya	sara1350
srh	Sarikoli	sari1246
sdf	Sarli	sarl1241
mwm	Sar	sarr1246
srs	Sarsi	sars1236
onp	Sartang	sart1249
sdu	Sarudu	saru1242
sra	Saruga	saru1243
swy	Sarua	saru1245
sxs	Sasaru	sasa1247
sas	Sasak	sasa1249
sdc	Sassarese Sardinian	sass1235
stw	Satawalese	sata1237
stq	Saterfriesisch	sate1242
mav	Sateré-Mawé	sate1243
sdl	Saudi Arabian Sign Language	saud1238
skc	Sauk	sauk1252
saz	Saurashtra	saur1248
mjt	Sauria Paharia	saur1249
srt	Sauri	saur1251
psu	Sauraseni Prakrit	saur1252
ssj	Sausi	saus1246
sao	Sause	saus1247
svr	Savara	sava1244
sdg	Savi	savi1242
svs	Savosavo	savo1255
szw	Sawai	sawa1247
swr	Saweru	sawe1240
swt	Sawila	sawi1256
saw	Sawi	sawi1257
swn	Sawknah	sawk1238
sxw	Saxwe Gbe	saxw1241
say	Saya	saya1246
pos	Sayula Popoluca	sayu1241
scy	Scanian	scan1238
sco	Scots	scot1243
gla	Scottish Gaelic	scot1245
kdg	Seba	seba1247
sgw	Sebat Bet Gurage	seba1251
sbx	Seberuang	sebe1242
sib	Sebop	sebo1238
snb	Sebuyau	sebu1243
sec	Sechelt	sech1246
sey	Secoya	seco1241
sed	Sedang	seda1262
tvw	Sedoa	sedo1237
sos	Seeku	seek1238
sge	Segai	sega1243
sbg	Seget	sege1235
seg	Segeju	sege1246
sfw	Sehwi	sehw1238
ssg	Seimat	seim1238
hik	Seit-Kaitetu	seit1239
skz	Sekar	seka1247
skp	Sekapan	seka1248
sek	Sekani	seka1250
skj	Seke (Nepal)	seke1240
ske	Seke (Vanuatu)	seke1241
syi	Seki	seki1238
sko	Seko Tengah	seko1242
skx	Seko Padang	seko1243
lip	Sekpele	sekp1241
kgi	Selangor Sign Language	sela1253
slu	Selaru	sela1259
sly	Selayar	sela1260
skl	Selako	sela1262
snw	Selee	sele1249
spl	Selepet	sele1250
sel	Selkup	selk1253
sws	Seluwasan	selu1242
slg	Selungai Murut	selu1243
szc	Semaq Beri	sema1265
sea	Semai	sema1266
sdm	Semandang	sema1269
sbr	Sembakung Murut	semb1240
sza	Semelai	seme1247
sdd	Semendo	seme1248
etz	Semimi	semi1264
smy	Semnani	semn1249
ssm	Semnam	semn1250
xse	Sempan	semp1241
seq	Senara Sénoufo	sena1262
syn	Senaya	sena1268
sej	Sene	sene1263
see	Seneca	sene1264
sds	Sened	sene1271
szg	Sengele	seng1278
ssz	Sengseng	seng1281
spk	Sengo	seng1284
snu	Senggi	seng1285
sjs	Senhaja De Srair	senh1238
sni	Sensi	sens1242
std	Sentinel	sent1241
sez	Senthang Chin	sent1260
spe	Sepa (Papua New Guinea)	sepa1241
spb	Sepa (Indonesia)	sepa1242
spm	Sepen	sepe1240
iws	Sepik Iwam	sepi1255
skr	Seraiki	sera1259
sry	Sera	sera1260
srj	Serawai	sera1272
srp	Serbian	serb1264
srr	Serer	sere1260
swf	Sere	sere1264
sve	Serili	seri1255
sei	Seri	seri1257
kqu	Seroa	sero1239
ser	Serrano	serr1255
seu	Serui-Laut	seru1244
srw	Serua	seru1245
srk	Serudung Murut	seru1246
szd	Seru	seru1247
crs	Seselwa Creole French	sese1246
stf	Seta	seta1245
stm	Setaman	seta1246
sbi	Seti	seti1248
sta	Settla	sett1235
ojs	Severn Ojibwa	seve1240
sew	Sewa Bay	sewa1251
sze	Seze	seze1235
ksw	S'gaw Karen	sgaw1245
scw	Sha	shaa1247
sdb	Shabak	shab1251
sbf	Shabo	shab1252
srz	Shahmirzadi	shah1253
shm	Shahrudi	shah1254
nfk	Shakara	shak1238
sha	Shall-Zwall	shal1242
xsh	Shamang	sham1277
sqa	Shama-Sambuga	sham1278
ksb	Shambala	sham1280
jih	Stodsde	shan1274
shn	Shan	shan1277
sho	Shanga	shan1282
swo	Shanenawa	shan1283
ssv	Shark Bay	shar1244
mcd	Sharanahua	shar1245
swq	Sharwa	shar1249
sht	Shasta	shas1239
shj	Shatt	shat1244
sqh	Shau	shau1238
sjw	Shawnee	shaw1249
shx	She	shee1238
shv	Shehri	sheh1240
swv	Shekhawati	shek1243
moy	Shekkacho	shek1244
she	Sheko	shek1245
sth	Shelta	shel1236
seb	Shempire Senoufo	shem1239
shl	Shendu	shen1247
scv	Sheni	shen1250
xsr	Sherpa	sher1255
sdp	Sherdukpen	sher1257
bun	Sherbro	sher1258
kip	Sheshi Kham	shes1236
ssh	Shihhi Arabic	shih1239
shr	Shi	shii1238
gua	Shiki	shik1242
shk	Shilluk	shil1265
scl	Shina	shin1264
snh	Shinabo	shin1267
shp	Shipibo-Conibo	ship1254
sxg	Shixing	shix1238
sle	Sholaga	shol1240
sii	Shom Peng	shom1245
sna	Shona	shon1251
bcv	Shoo-Minda-Nye	shoo1247
cjs	Shor	shor1247
shh	Shoshoni	shos1248
sdt	Shuadit	shua1252
shg	Shua	shua1254
jiv	Shuar	shua1257
suj	Shubi	shub1238
sgh	Shughni	shug1248
sts	Shumashti	shum1235
scu	Shumcho	shum1243
shs	Shuswap	shus1248
ksa	Shuwa-Zamani	shuw1238
shw	Shwai	shwa1239
pll	Shwe Palaung	shwe1236
slw	Sialum	sial1240
sif	Siamou	siam1242
sya	Siang	sian1254
spg	Sian	sian1255
snp	Siane	sian1257
sjr	Siar-Lak	siar1238
mmp	Siawi	siaw1243
nco	Sibe	sibe1248
sdx	Sibu Melanau	sibu1258
iii	Sichuan Yi	sich1238
scn	Sicilian	sici1248
sep	Sìcìté Sénoufo	sici1249
sid	Sidamo	sida1246
xsd	Sidetic	side1240
erg	Sie	siee1239
sgx	Sierra Leone Sign Language	sier1246
nsu	Sierra Negra Nahuatl	sier1248
zaa	Sierra de Juárez Zapotec	sier1250
sxe	Sighu	sigh1238
snr	Sihan	siha1245
qws	Sihuas Ancash Quechua	sihu1235
sky	Sikaiana	sika1261
ski	Sika	sika1262
tty	Sikaritai	sika1263
sik	Sikiana	siki1239
sip	Sikkimese	sikk1242
bla	Siksika	siks1238
skh	Sikule	siku1242
slt	Sila (Sino-Tibetan)	sila1247
mks	Silacayoapan Mixtec	sila1250
szl	Silesian	sile1253
sbq	Sileibi	sile1255
mkc	Siliput	sili1247
wul	Silimo	sili1249
xsp	Silopi	silo1240
stv	Silt'e	silt1240
xst	Silt'e	silt1241
sie	Simaa	sima1258
sbw	Simba	simb1254
smb	Simbari	simb1255
sbb	Simbo	simb1256
smg	Simbali	simb1259
smr	Simeulue	sime1241
smz	Simeku	sime1242
smt	Simte	simt1238
snc	Sinaugoro	sina1266
siu	Sinagen	sina1269
sst	Sinasina	sina1271
sbn	Sindhi Bhil	sind1270
snd	Sindhi	sind1272
xts	Sindihui Mixtec	sind1277
sdi	Sindang Kelingi	sind1280
sls	Singapore Sign Language	sing1237
sgp	Singpho	sing1264
sgm	Singa	sing1266
sin	Sinhala	sinh1246
skq	Sininkere	sini1242
xti	Sinicahua Mixtec	sini1243
snz	Sinsauru	sins1241
rmo	Sinte Romani	sint1235
sys	Sinyar	siny1243
snn	Siona	sion1247
xsi	Sio	sioo1240
qum	Sipacapense	sipa1247
swj	Sira	sira1266
fos	Siraya	sira1267
ysr	Sirenik Yupik	sire1246
srq	Sirionó	siri1273
sri	Siriano	siri1274
sir	Siri	siri1278
srx	Sirmauri	sirm1239
ssd	Siroi	siro1249
sld	Sissala	siss1242
sso	Sissano	siss1243
tzi	Situ	situ1238
sis	Siuslaw	sius1254
siy	Sivandi	siva1239
siw	Siwai	siwa1245
siz	Siwi	siwi1239
akp	Siwu	siwu1238
csy	Siyin Chin	siyi1240
szk	Sizaki	siza1240
ska	Skagit	skag1239
skw	Skepi Creole Dutch	skep1238
sms	Skolt Sami	skol1241
den	Slave	slav1253
svm	Slavomolisano	slav1254
svk	Slovakian Sign Language	slov1263
slv	Slovenian	slov1268
slk	Slovak	slov1269
sfm	Small Flowery Miao	smal1236
kxq	Smärky Kanum	smar1235
sno	Snohomish	snoh1241
ssq	So'a	soaa1237
sob	Sobei	sobe1238
sox	So (Cameroon)	soca1235
cso	Sochiapam Chinantec	soch1239
soc	So (Democratic Republic of Congo)	sode1235
xog	Soga	soga1242
sog	Sogdian	sogd1245
soj	Soi	soii1239
skk	Sok	sokk1239
sok	Sokoro	soko1263
sby	Soli	soli1239
sol	Solos	solo1257
aaw	Solong	solo1258
som	Somali	soma1255
smc	Som	somm1240
smu	Somray	somr1240
sor	Somrai	somr1248
kgt	Somyev	somy1238
ysg	Sonaga	sona1244
shc	Sonde	sond1250
soo	Songo	song1299
sod	Songoora	song1300
sop	Songe	song1303
sgo	Songa (Tsonga)	song1304
soe	Songomeno	song1305
soi	Sonha	sonh1238
snk	Soninke	soni1259
siq	Sonia	soni1260
sov	Sonsorol	sons1242
sss	Sô	sooo1254
teu	Soo	sooo1256
urw	Sop	sopp1247
sqt	Soqotri	soqo1240
srb	Sora	sora1254
sbh	Sori-Harengan	sori1242
sqo	Sorkhei	sork1239
ays	Sorsogon Ayta	sors1239
sdk	Sos Kundi	sosk1235
krz	Sota Kanum	sota1242
bsz	Souletin Basque	soul1243
sfs	South African Sign Language	sout1404
hbs	South-Western Slavic	sout1528
nit	Southeastern Kolami	sout1549
hmy	Southern Guiyang Hmong	sout1555
hma	Southern Mashan Hmong	sout1556
sdh	Southern Kurdish	sout2640
bcc	Southern Balochi	sout2642
fay	Southwestern Fars	sout2645
luz	Southern Luri	sout2647
pbt	Southern Pashto	sout2649
hnd	Southern Hindko	sout2668
psh	Southwest Pashayi	sout2671
psi	Southeast Pashayi	sout2672
sma	Southern Sami	sout2674
nik	Southern Nicobarese	sout2689
mnn	Southern Mnong	sout2692
alt	Southern Altai	sout2694
azb	South Azerbaijani	sout2697
uzs	Southern Uzbek	sout2699
ggo	Southern Gondi	sout2711
ghe	Southern Ghale	sout2715
tsf	Southwestern Tamang	sout2718
ymc	Southern Muji	sout2722
nsd	Southern Nisu	sout2723
qxs	Southern Qiang	sout2728
pmj	Southern Pumi	sout2729
bfs	Southern Bai	sout2730
nre	Southern Rengma Naga	sout2732
lrr	Southern Lorung	sout2734
tjs	Southern Tujia	sout2739
kmc	Southern Dong	sout2741
sou	Southern Thai	sout2746
yux	Southern Yukaghir	sout2750
hms	Southern Qiandong Miao	sout2754
hmh	Southwestern Huishui Hmong	sout2755
hmg	Southwestern Guiyang Hmong	sout2756
ijs	Southeast Ijo	sout2774
kss	Southern Kisi	sout2778
fal	South Fali	sout2782
nbw	Southern Ngbandi	sout2784
gso	Southwest Gbaya	sout2785
lnl	South Central Banda	sout2787
dga	Southern Dagaare	sout2789
biv	Southern Birifor	sout2790
nnw	Southern Nuni	sout2795
wib	Southern Toussian	sout2797
sot	Southern Sotho	sout2807
nbl	South Ndebele	sout2808
grj	Southern Grebo	sout2826
snm	Southern Ma'di	sout2828
dik	Southwestern Dinka	sout2832
dib	South Central Dinka	sout2833
dks	Southeastern Dinka	sout2834
bwq	Southern Bobo Madaré	sout2840
sbd	Southern Samo	sout2844
erk	South Efate	sout2856
sns	South West Bay	sout2857
tvk	Southeast Ambrym	sout2859
mqm	South Marquesan	sout2866
nwi	Southwest Tanna	sout2869
mcy	South Watut	sout2877
vbb	Southeast Babar	sout2883
tlw	South Wemale	sout2892
nxl	South Nuaulu	sout2895
lmf	South Lembata	sout2896
agy	Southern Alta	sout2905
ksc	Southern Kalinga	sout2908
bln	Southern Catanduanes Bicolano	sout2912
plv	Southwest Palawano	sout2916
ssb	Southern Sama	sout2918
bzc	Southern Betsimisaraka	sout2920
osu	Southern One	sout2932
kts	South Muyu	sout2940
aws	South Awyu	sout2941
omw	South Tairora	sout2943
kjd	Southern Kiwai	sout2949
ams	Southern Amami-Oshima	sout2954
hax	Southern Haida	sout2956
tce	Southern Tutchone	sout2957
caf	Southern Carrier	sout2958
xsl	South Slavey	sout2959
tix	Southern Tiwa	sout2961
slh	Southern Puget Sound Salish	sout2965
twr	Southwestern Tarahumara	sout2971
tcu	Southeastern Tarahumara	sout2972
npl	Southeastern Puebla Nahuatl	sout2973
stp	Southeastern Tepehuan	sout2976
tla	Southwestern Tepehuan	sout2977
crj	Southern East Cree	sout2978
pom	Southeastern Pomo	sout2982
peq	Southern Pomo	sout2984
skd	Southern Sierra Miwok	sout2985
css	Southern Ohlone	sout2986
qup	Southern Pastaza Quechua	sout2990
quh	South Bolivian Quechua	sout2991
qxo	Southern Conchucos Ancash Quechua	sout2992
nab	Southern Nambikuára	sout2994
ayc	Southern Aymara	sout2996
pmz	Southern Pame	sout2999
meh	Southwestern Tlaxiaco Mixtec	sout3000
mit	Southern Puebla Mixtec	sout3001
mxy	Southeastern Nochixtlán Mixtec	sout3002
zsr	Southern Rincon Zapotec	sout3004
zpd	Southeastern Ixtlán Zapotec	sout3005
rgs	Southern Roglai	sout3010
giz	South Giziga	sout3051
ajp	South Levantine Arabic	sout3123
bjq	Southern Betsimisaraka Malagasy	sout3125
cpy	South Ucayali Ashéninka	sout3127
nsv	Southwestern Nisu	sout3128
ysp	Southern Lolopo	sout3129
svl	Southern Lalo	sout3210
ccy	Southern Zhuang	sout3221
mdo	Southwest Gbaya	sout3222
nhs	Southeastern Puebla Nahuatl	sout3223
pec	Southern Pesisir	sout3224
tle	Southern Marakwet	sout3225
sqq	Sou	souu1238
sww	Sowa (Vanuatu)	sowa1244
sow	Sowanda	sowa1245
vmq	Soyaltepec Mixtec	soya1236
vmp	Soyaltepec Mazatec	soya1237
ssp	Spanish Sign Language	span1263
spt	Spiti Bhoti	spit1240
spo	Spokane	spok1245
squ	Squamish	squa1248
srn	Sranan Tongo	sran1240
sqs	Sri Lankan Sign Language	sril1237
sci	Sri Lanka Malay	sril1245
spa	Standard Spanish	stan1288
cat	Standard Catalan	stan1289
fra	Standard French	stan1290
eng	Standard English	stan1293
deu	Standard German	stan1295
zsm	Standard Malay	stan1306
arb	Standard Arabic	stan1318
stl	Stellingwerfs	stel1238
sbu	Stod Bhoti	stod1241
sto	Stoney	ston1242
str	Straits Salish	stra1244
szp	Suabo	suab1238
seo	Suarmin	suar1238
swp	Suau	suau1242
sxb	Suba	suba1238
ssc	Suba-Simbiti	suba1252
suh	Suba	suba1254
sbs	Subiya	subi1246
xsj	Subi	subi1247
sut	Subtiaba	subt1250
apd	Sudanese Arabic	suda1236
pga	Sudanese Creole Arabic	suda1237
tgo	Sudest	sude1239
sue	Suena	suen1241
sgi	Nizaa	suga1248
sug	Suganga	suga1249
kzs	Sugut Dusun	sugu1243
swi	Sui	suii1243
sui	Suki	suki1245
sub	Suku	suku1259
suk	Sukuma	suku1261
zsu	Sukurum	suku1264
syk	Sukur	suku1272
szn	Sula	sula1245
sua	Sulka	sulk1246
srg	Sulod	sulo1237
suv	Sulung	sulu1241
sqm	Suma	suma1264
siv	Sumariup	suma1269
six	Sumau	suma1270
suw	Sumbwa	sumb1240
smw	Sumbawa	sumb1241
sux	Sumerian	sume1241
nsm	Sumi Naga	sumi1235
sum	Sumo-Mayangna	sumo1243
csv	Sumtu Chin	sumt1234
ssk	Sunam	suna1241
sun	Sundanese	sund1252
suu	Sungkai	sung1271
suz	Sunwar	sunw1242
syo	Suoy	suoy1242
spp	Supyire Senoufo	supy1237
sbj	Surbakhal	surb1238
suq	Suri	suri1267
sul	Surigaonon	suri1269
sgd	Surigaonon	suri1273
sjp	Surjapuri	surj1235
tdl	Sur	surr1238
sgz	Sursurunga	surs1246
sde	Surubu	suru1258
mdz	Suruí Do Pará	suru1261
sru	Suruí	suru1262
swx	Suruahá	suru1263
sqn	Susquehannock	susq1241
sus	Susu	susu1250
ssu	Susuami	susu1251
sdj	Suundi	suun1239
swu	Suwawa	suwa1241
suy	Suyá	suya1243
sva	Svan	svan1243
swg	Swabian	swab1242
swh	Swahili	swah1253
csw	Swampy Cree	swam1239
ssw	Swati	swat1243
swl	Swedish Sign Language	swed1236
swe	Swedish	swed1254
slf	Swiss-Italian Sign Language	swis1235
sgg	Swiss-German Sign Language	swis1240
ssr	Swiss-French Sign Language	swis1241
gsw	Swiss German	swis1247
shz	Syenara Senoufo	syen1235
syl	Sylheti	sylh1242
tap	Taabwa	taab1238
tab	Tabassaran	taba1259
tby	Tabaru	taba1263
zoq	Tabasco Zoque	taba1264
nhc	Tabasco Nahuatl	taba1265
chf	Tabasco Chontal	taba1266
zat	Tabaa Zapotec	taba1268
tnm	Tabla	tabl1243
knv	Tabo	tabo1241
tzx	Tabriak	tabr1243
tna	Tacana	taca1256
xtt	Tacahua Mixtec	taca1257
mtz	Tacanec	taca1258
lts	Tachoni	tach1242
shy	Tachawit	tach1249
shi	Tachelhit	tach1250
dsq	Tadaksahak	tada1238
tdy	Tadyawan	tady1237
rob	Tae'	taee1237
tcd	Tafi	tafi1243
klg	Tagakaulu Kalagan	taga1268
tgl	Tagalog	taga1270
bgs	Tagabawa	taga1272
mvv	Tagal Murut	taga1273
oua	Tagargrent	taga1278
tgz	Tagalaka	taga1279
tbm	Tagbu	tagb1255
tbw	Tagbanwa	tagb1258
tda	Tagdal	tagd1238
tgx	Tagish	tagi1240
tgj	Tagin	tagi1241
tag	Tagoi	tago1246
tgw	Tagwana Senoufo	tagw1240
thv	Tahaggart Tamahaq	taha1241
tah	Tahitian	tahi1242
tht	Tahltan	tahl1239
gpn	Taiap	taia1239
blt	Tai Dam	taid1247
tyj	Tai Do	taid1248
tyr	Tai Daeng	taid1249
twh	Tai Dón	taid1250
thc	Tai Hang Tong	taih1245
tiz	Tai Hongjin	taih1246
taw	Tai	taii1241
aos	Taikat	taik1255
tlq	Tai Loi	tail1246
thi	Tai Long	tail1247
tjl	Tai Laing	tail1248
tmp	Tai Mene	taim1250
tdd	Tai Nüa	tain1252
ago	Tainae	tain1253
tnq	Taino	tain1254
tpo	Tai Pao	taip1250
uar	Tairuma	tair1256
tmm	Tai Thanh	tait1248
dav	Taita	tait1250
tss	Taiwan Sign Language	taiw1241
cuu	Tai Ya	taiy1242
acq	Ta'izzi-Adeni Arabic	taiz1242
pee	Taje	taje1237
tgk	Tajik	taji1245
tdj	Tajio	taji1246
abh	Tajiki Arabic	taji1248
tja	Tajuasohn	taju1238
tks	Takestani	take1255
tkm	Takelma	take1257
tbc	Takia	taki1248
tkk	Takpa	takp1246
tkz	Takua	taku1254
nho	Takuu	taku1257
tke	Takwane	takw1238
tld	Talaud	tala1285
tak	Tala	tala1295
tdf	Talieng	tali1257
tlj	Talinga-Bwisi	tali1258
tlr	Talise	tali1259
tlv	Taliabu	tali1262
tal	Tal	tall1250
tlo	Talodi	talo1250
tln	Talondo'	talo1251
tlk	Taloki	talo1252
tzl	Talossan	talo1253
yta	Talu	talu1238
ilw	Talur	talu1239
tly	Talysh	taly1247
tcl	Taman (Myanmar)	tama1328
tma	Tama (Chad)	tama1331
tmn	Taman (Indonesia)	tama1335
tcg	Tamagario	tama1336
tmz	Tamanaku	tama1338
vmx	Tamazola Mixtec	tama1339
ten	Tama (Colombia)	tama1340
taq	Tamasheq	tama1365
tls	Tambotalo	tamb1253
kzt	Tambunan Dusun	tamb1254
xxt	Tambora	tamb1257
tdk	Tambas	tamb1267
tam	Tamil	tami1289
tmy	Tami	tami1290
tax	Tamki	tamk1242
tml	Tamnim Citak	tamn1235
tpu	Tampuan	tamp1251
tpm	Tampulma	tamp1252
low	Tampias Lobu	tamp1254
tpv	Tanapag	tana1281
tcm	Tanahmerah	tana1288
tfn	Tanaina	tana1289
tcb	Tanacross	tana1290
tni	Tandia	tand1253
tdx	Tandroy-Mahafaly Malagasy	tand1256
tgn	Tandaganon	tand1258
tnx	Tanema	tane1237
tnv	Tangchangya	tang1330
txg	Tangut	tang1334
nmf	Tangkhul Naga	tang1336
tgp	Tangoa	tang1347
tgg	Tangga	tang1348
tkx	Tangko	tang1353
tgu	Tanggu	tang1355
tbs	Tanguat	tang1356
ytl	Tanglang	tang1372
tnf	Tangshewi	tang1374
tbe	Tanimbili	tani1255
tnc	Tanimuca-Retuarã	tani1257
uji	Tanjijili	tanj1247
tnj	Tanjong	tanj1248
txy	Tanosy Malagasy	tano1246
tza	Tanzanian Sign Language	tanz1238
qcs	Tapachultec	tapa1260
tbb	Tapeba	tape1236
afp	Tapei	tape1242
tpj	Tapieté	tapi1253
taf	Tapirapé	tapi1254
tro	Tarao Naga	tara1313
tgr	Tareng	tare1239
tae	Tariana	tari1256
rif	Tarifit	tari1263
yer	Tarok	taro1263
trv	Taroko	taro1264
tpf	Tarpia	tarp1240
suf	Tarpia	tarp1241
txr	Tartessian	tart1237
twq	Tasawaq	tasa1240
nst	Tase Naga	tase1235
tmt	Tasmate	tasm1246
xtz	Tasmanian	tasm1247
tat	Tatar	tata1255
txx	Tatana	tata1257
cta	Tataltepec Chatino	tata1258
tav	Tatuyo	tatu1247
ttd	Tauade	taua1242
tuh	Taulil	taul1251
tco	Taungyo	taun1248
tpa	Taupota	taup1242
tsg	Tausug	taus1251
tad	Tause	taus1252
trr	Taushiro	taus1253
tya	Tauya	tauy1241
tvs	Taveta	tave1240
tvn	Tavoyan	tavo1242
rmu	Tavringer Romani	tavr1235
twl	Tawara	tawa1270
tbo	Tawala	tawa1275
xtw	Tawandê	tawa1278
ttq	Tawallammat Tamajaq	tawa1286
twm	Tawang Monpa	tawa1289
twy	Tawoyan	tawo1243
tbp	Taworta	tawo1244
tcp	Tawr Chin	tawr1235
ayy	Tayabas Ayta	taya1256
thz	Tayart Tamajeq	taya1257
tas	Tay Boi	tayb1240
tnu	Tay Khang	tayk1238
cks	Tayo	tayo1238
tys	Tày Sa Pa	tays1238
tyt	Tày Tac	tayt1241
tyz	Tày	tayy1238
grr	Taznatit	tazn1238
tbl	Tboli	tbol1240
tck	Tchitchege	tchi1245
bqa	Tchumbuli	tchu1241
tkw	Teanu	tean1237
dtu	Tebul Ure Dogon	tebu1239
tsy	Tebul Sign Language	tebu1240
tcw	Tecpatlán Totonac	tecp1235
tuq	Tedaga	teda1241
ctd	Tedim Chin	tedi1235
tkq	Tee	teee1242
lor	Téén	teen1242
tfo	Tefaro	tefa1238
ras	Tegali	tega1236
kps	Tehit	tehi1237
teh	Tehuelche	tehu1242
twe	Teiwa	teiw1235
ztt	Tejalapan Zapotec	teja1235
ifm	Teke-Fuumu	teke1274
teg	Teke-Tege	teke1275
tyx	Teke-Tyee	teke1276
lli	Teke-Laali	teke1277
ebo	Teke-Ebo	teke1278
nzu	Teke-Nzikou	teke1279
kkw	Teke-Kukuya	teke1280
tyi	Teke-Tsaayi	teke1281
ttc	Tektiteko	tekt1235
tvm	Tela-Masbuar	tela1241
tlf	Telefol	tele1256
tel	Telugu	telu1262
tlt	Teluti	telu1263
nhv	Temascaltepec Nahuatl	tema1239
tjo	Temacine Tamazight	tema1243
tbt	Tembo (Kitembo)	temb1270
tmv	Tembo (Motembo)	temb1272
tqb	Tembe	temb1276
tdo	Teme	teme1252
tea	Temiar	temi1246
soz	Temi	temi1247
kdh	Tem	temm1241
tmo	Temoq	temo1243
ott	Temoaya Otomi	temo1245
tdu	Tempasuk Dusun	temp1235
tmw	Temuan	temu1239
quw	Tena Lowland Quichua	tena1240
otn	Tenango Otomi	tena1241
dtk	Tene Kan Dogon	tene1248
vkt	Tenggarong Kutai Malay	teng1267
tes	Tengger	teng1272
pah	Tenharim	tenh1241
tqn	Tenino	teni1238
tns	Tenis	teni1244
tct	T'en	tenn1245
tex	Tennet	tenn1246
tio	Teop	teop1238
tev	Teor	teor1240
tep	Tepecano	tepe1278
cnt	Tepetotutla Chinantec	tepe1279
cux	Tepeuxila Cuicatec	tepe1280
cte	Tepinapa Chinantec	tepi1241
ted	Tepo Krumen	tepo1239
ttr	Tera	tera1251
tef	Teressa	tere1272
trb	Terebu	tere1276
twg	Tereweng	tere1277
buo	Terei	tere1278
ter	Tereno	tere1279
tec	Terik	teri1244
tfr	Teribe	teri1250
twu	Termanu	term1237
tft	Ternate	tern1247
tmg	Ternateño	tern1248
sjt	Ter Sami	ters1235
tkg	Tesaka Malagasy	tesa1236
keg	Tese	tese1238
twc	Teshenawa	tesh1239
teo	Teso	teso1249
tll	Tetela	tete1250
nhg	Tetelcingo Nahuatl	tete1251
teb	Tetete	tete1252
tet	Tetum	tetu1245
tdt	Tetun Dili	tetu1246
tve	Te'un	teun1241
cut	Teutila Cuicatec	teut1235
tew	Tewa (USA)	tewa1260
twx	Tewe	tewe1238
otx	Texcatepec Otomi	texc1235
poq	Texistepec Popoluca	texi1237
zpz	Texmelucan Zapotec	texm1235
mxb	Tezoatlán Mixtec	tezo1238
thy	Tha	thaa1239
thn	Thachanadan	thac1235
tcz	Thado Chin	thad1238
tsq	Thai Sign Language	thai1240
soa	Thai Song	thai1259
tha	Thai	thai1261
ths	Thakali	thak1245
nki	Thangal Naga	than1255
thf	Thangmi	than1259
ssf	Thao	thao1240
thk	Tharaka	thar1283
typ	Thaypan	thay1248
thd	Thayore	thay1249
thx	The	thee1240
thp	Thompson	thom1243
tou	Tho	thoo1240
ytp	Thopho	thop1236
txh	Thracian	thra1250
thw	Thudam	thud1238
tdh	Thulung	thul1246
tyl	Thu Lao	thul1247
tbh	Thurawal	thur1254
thu	Thuri	thur1255
ahi	Tiagbamrin Aizi	tiag1235
mnl	Tiale	tial1239
tbj	Tiang	tian1237
bod	Tibetan	tibe1272
ngy	Tibea	tibe1274
tcn	Tichurong	tich1238
tca	Ticuna	ticu1245
mtx	Tidaá Mixtec	tida1235
tia	Tidikelt Tamazight	tidi1241
tid	Tidong	tido1247
tvo	Tidore	tido1248
tiq	Tiéfo	tief1242
boo	Tiemacèwè Bozo	tiem1235
tii	Tiene	tien1242
